date,vehicle_number,mileage,failure_category,failure_name,symptoms,cost,repair_duration,daily_load
2022-07-11,BK4570CK,1166972,Brakes,Brake Pad Wear,Squeaking noise,174.29,1,817
2022-07-11,BK2218ET,721332,Electrical,Battery Failure,Engine won’t start,294.24,1,725
2022-07-11,BK2218ET,721332,Suspension,Shock Absorber Failure,Bumpy ride,972.87,8,725
2022-07-11,BK2218ET,721332,Brakes,Brake Fluid Leak,Soft brake pedal,470.08,2,725
2022-07-11,BK9057HC,874820,Engine,Radiator Failure,Overheating,1612.96,6,1088
2022-07-11,BK9057HC,874820,Transmission,Transmission Failure,Slipping gears,3430.31,21,1088
2022-07-11,BK9057HC,874820,Transmission,Clutch Failure,Difficulty shifting,2480.88,4,1088
2022-07-11,BK9057HC,874820,Brakes,Brake Pad Wear,Squeaking noise,276.67,1,1088
2022-07-12,BK4570CK,1167699,Axle,Differential Failure,Grinding noise,1276.15,10,1025
2022-07-12,BK4570CK,1167699,Transmission,Gearbox Failure,Grinding noise,2505.76,19,1025
2022-07-12,BK4570CK,1167699,Engine,Engine Failure,Engine knocking,2407.72,20,1025
2022-07-12,BK2218ET,722069,Transmission,Transmission Failure,Slipping gears,5595.85,18,1070
2022-07-12,BK2218ET,722069,Engine,Turbo Failure,Whistling noise,1795.71,9,1070
2022-07-12,BK9057HC,875565,Electrical,Battery Failure,Engine won’t start,142.44,2,505
2022-07-12,BK9057HC,875565,Brakes,Brake Fluid Leak,Soft brake pedal,315.51,2,505
2022-07-12,BK9057HC,875565,Transmission,Gearbox Failure,Grinding noise,3862.05,15,505
2022-07-12,BK9057HC,875565,Electrical,Alternator Failure,Battery warning light,392.07,3,505
2022-07-13,BK9057HC,876310,Engine,Engine Failure,Engine knocking,3581.51,17,627
2022-07-13,BK9057HC,876310,Brakes,Brake Pad Wear,Squeaking noise,236.87,2,627
2022-07-13,BK9057HC,876310,Brakes,Brake Fluid Leak,Soft brake pedal,440.21,4,627
2022-07-13,BK4570CK,1168426,Axle,Spring Breakage,Unusual noises,450.79,5,979
2022-07-13,BK2218ET,722806,Transmission,Transmission Failure,Slipping gears,5995.28,26,1031
2022-07-13,BK2218ET,722806,Electrical,Alternator Failure,Battery warning light,372.45,1,1031
2022-07-13,BK2218ET,722806,Suspension,Ball Joint Failure,Clunking noise,317.51,3,1031
2022-07-13,BK4570CK,1168426,Engine,Radiator Failure,Overheating,1801.68,10,979
2022-07-13,BK4570CK,1168426,Brakes,Brake Pad Wear,Squeaking noise,235.02,2,979
2022-07-13,BK4570CK,1168426,Axle,Differential Failure,Grinding noise,1511.71,12,979
2022-07-14,BK2218ET,723543,Transmission,Gearbox Failure,Grinding noise,3245.94,20,1464
2022-07-14,BK9057HC,877055,Transmission,Gearbox Failure,Grinding noise,3617.36,18,876
2022-07-14,BK9057HC,877055,Brakes,Brake Pad Wear,Squeaking noise,294.56,2,876
2022-07-14,BK4570CK,1169153,Suspension,Ball Joint Failure,Clunking noise,476.7,2,524
2022-07-14,BK9057HC,877055,Engine,Turbo Failure,Whistling noise,2167.4,7,876
2022-07-14,BK9057HC,877055,Brakes,Brake Fluid Leak,Soft brake pedal,409.27,5,876
2022-07-14,BK9057HC,877055,Electrical,Battery Failure,Engine won’t start,296.97,2,876
2022-07-14,BK4570CK,1169153,Electrical,Battery Failure,Engine won’t start,195.46,2,524
2022-07-15,BK9057HC,877800,Brakes,Brake Pad Wear,Squeaking noise,172.91,2,714
2022-07-15,BK9057HC,877800,Brakes,Brake Fluid Leak,Soft brake pedal,401.27,4,714
2022-07-15,BK4570CK,1169880,Suspension,Ball Joint Failure,Clunking noise,546.8,4,520
2022-07-15,BK2218ET,724280,Transmission,Clutch Failure,Difficulty shifting,2237.33,2,1257
2022-07-15,BK4570CK,1169880,Engine,Turbo Failure,Whistling noise,1636.28,10,520
2022-07-15,BK2218ET,724280,Electrical,Alternator Failure,Battery warning light,411.67,3,1257
2022-07-15,BK4570CK,1169880,Transmission,Gearbox Failure,Grinding noise,3838.93,15,520
2022-07-15,BK2218ET,724280,Electrical,Battery Failure,Engine won’t start,299.14,1,1257
2022-07-16,BK4570CK,1170607,Axle,Axle Failure,Vehicle stops,1625.31,19,1054
2022-07-16,BK4570CK,1170607,Brakes,Brake Fluid Leak,Soft brake pedal,292.61,3,1054
2022-07-16,BK2218ET,725017,Brakes,Brake Pad Wear,Squeaking noise,194.18,1,1210
2022-07-16,BK9057HC,878545,Engine,Engine Failure,Engine knocking,3632.76,14,861
2022-07-16,BK9057HC,878545,Axle,Axle Failure,Vehicle stops,2025.18,18,861
2022-07-16,BK2218ET,725017,Electrical,Battery Failure,Engine won’t start,173.05,2,1210
2022-07-17,BK2218ET,725754,Electrical,Battery Failure,Engine won’t start,191.9,1,1223
2022-07-17,BK2218ET,725754,Brakes,Brake Pad Wear,Squeaking noise,179.64,2,1223
2022-07-17,BK9057HC,879290,Electrical,Alternator Failure,Battery warning light,221.52,3,979
2022-07-17,BK9057HC,879290,Transmission,Gearbox Failure,Grinding noise,2138.22,20,979
2022-07-17,BK9057HC,879290,Brakes,Brake Fluid Leak,Soft brake pedal,458.15,5,979
2022-07-17,BK9057HC,879290,Engine,Turbo Failure,Whistling noise,1580.84,8,979
2022-07-17,BK4570CK,1171334,Transmission,Clutch Failure,Difficulty shifting,2052.45,2,1250
2022-07-17,BK9057HC,879290,Brakes,Brake Line Failure,Brake warning light,401.02,1,979
2022-07-17,BK4570CK,1171334,Brakes,Brake Pad Wear,Squeaking noise,215.33,1,1250
2022-07-18,BK4570CK,1172061,Transmission,Gearbox Failure,Grinding noise,2582.81,10,913
2022-07-18,BK4570CK,1172061,Electrical,Alternator Failure,Battery warning light,412.97,3,913
2022-07-18,BK2218ET,726491,Axle,Spring Breakage,Unusual noises,634.75,3,709
2022-07-18,BK2218ET,726491,Electrical,Starter Motor Failure,Clicking noise,208.6,1,709
2022-07-18,BK2218ET,726491,Suspension,Shock Absorber Failure,Bumpy ride,932.83,9,709
2022-07-18,BK2218ET,726491,Suspension,Ball Joint Failure,Clunking noise,316.1,2,709
2022-07-19,BK2218ET,727228,Transmission,Gearbox Failure,Grinding noise,2597.44,12,908
2022-07-19,BK2218ET,727228,Brakes,Brake Pad Wear,Squeaking noise,261.84,1,908
2022-07-19,BK4570CK,1172788,Electrical,Alternator Failure,Battery warning light,494.6,3,552
2022-07-19,BK4570CK,1172788,Brakes,Brake Line Failure,Brake warning light,435.38,2,552
2022-07-19,BK4570CK,1172788,Brakes,Brake Fluid Leak,Soft brake pedal,283.56,3,552
2022-07-19,BK4570CK,1172788,Engine,Turbo Failure,Whistling noise,1811.24,9,552
2022-07-19,BK9057HC,880780,Brakes,Brake Fluid Leak,Soft brake pedal,252.46,3,1302
2022-07-19,BK9057HC,880780,Brakes,Brake Pad Wear,Squeaking noise,204.71,1,1302
2022-07-20,BK9057HC,881525,Transmission,Transmission Failure,Slipping gears,3265.18,25,1488
2022-07-20,BK4570CK,1173515,Electrical,Alternator Failure,Battery warning light,282.97,3,1036
2022-07-20,BK4570CK,1173515,Transmission,Clutch Failure,Difficulty shifting,866.33,4,1036
2022-07-20,BK2218ET,727965,Brakes,Brake Fluid Leak,Soft brake pedal,343.89,5,1043
2022-07-20,BK2218ET,727965,Transmission,Clutch Failure,Difficulty shifting,2324.77,3,1043
2022-07-20,BK2218ET,727965,Axle,Spring Breakage,Unusual noises,749.42,5,1043
2022-07-21,BK9057HC,882270,Suspension,Shock Absorber Failure,Bumpy ride,629.13,5,985
2022-07-21,BK9057HC,882270,Engine,Engine Failure,Engine knocking,3619.48,22,985
2022-07-21,BK2218ET,728702,Engine,Turbo Failure,Whistling noise,2030.58,10,1328
2022-07-21,BK2218ET,728702,Engine,Engine Failure,Engine knocking,4801.42,26,1328
2022-07-21,BK2218ET,728702,Electrical,Alternator Failure,Battery warning light,214.31,3,1328
2022-07-21,BK2218ET,728702,Transmission,Transmission Failure,Slipping gears,4660.84,23,1328
2022-07-22,BK9057HC,883015,Brakes,Brake Line Failure,Brake warning light,438.75,1,633
2022-07-22,BK9057HC,883015,Transmission,Gearbox Failure,Grinding noise,3591.66,10,633
2022-07-22,BK2218ET,729439,Suspension,Shock Absorber Failure,Bumpy ride,831.62,9,858
2022-07-22,BK4570CK,1174969,Engine,Turbo Failure,Whistling noise,2734.32,10,654
2022-07-22,BK2218ET,729439,Electrical,Alternator Failure,Battery warning light,272.46,3,858
2022-07-22,BK4570CK,1174969,Brakes,Brake Fluid Leak,Soft brake pedal,483.18,3,654
2022-07-22,BK2218ET,729439,Engine,Turbo Failure,Whistling noise,1723.78,7,858
2022-07-22,BK2218ET,729439,Axle,Axle Failure,Vehicle stops,1915.93,19,858
2022-07-22,BK2218ET,729439,Axle,Spring Breakage,Unusual noises,443.7,3,858
2022-07-22,BK2218ET,729439,Brakes,Brake Fluid Leak,Soft brake pedal,248.76,4,858
2022-07-22,BK4570CK,1174969,Axle,Differential Failure,Grinding noise,1591.85,13,654
2022-07-23,BK9057HC,883760,Suspension,Shock Absorber Failure,Bumpy ride,962.92,10,1413
2022-07-23,BK9057HC,883760,Electrical,Battery Failure,Engine won’t start,190.69,1,1413
2022-07-23,BK4570CK,1175696,Transmission,Clutch Failure,Difficulty shifting,2251.84,3,1086
2022-07-23,BK4570CK,1175696,Transmission,Gearbox Failure,Grinding noise,3825.0,14,1086
2022-07-23,BK2218ET,730176,Electrical,Starter Motor Failure,Clicking noise,178.69,1,883
2022-07-23,BK2218ET,730176,Electrical,Battery Failure,Engine won’t start,294.31,1,883
2022-07-23,BK2218ET,730176,Brakes,Brake Pad Wear,Squeaking noise,211.4,2,883
2022-07-23,BK2218ET,730176,Axle,Spring Breakage,Unusual noises,542.41,5,883
2022-07-23,BK2218ET,730176,Engine,Oil Leak,Oil spots,1319.21,6,883
2022-07-23,BK4570CK,1175696,Electrical,Battery Failure,Engine won’t start,186.07,2,1086
2022-07-24,BK9057HC,884505,Engine,Oil Leak,Oil spots,551.83,5,828
2022-07-24,BK9057HC,884505,Engine,Radiator Failure,Overheating,1853.94,8,828
2022-07-24,BK9057HC,884505,Transmission,Clutch Failure,Difficulty shifting,2471.21,3,828
2022-07-24,BK9057HC,884505,Brakes,Brake Line Failure,Brake warning light,386.18,2,828
2022-07-24,BK9057HC,884505,Electrical,Alternator Failure,Battery warning light,258.29,2,828
2022-07-24,BK4570CK,1176423,Suspension,Shock Absorber Failure,Bumpy ride,990.74,5,1139
2022-07-24,BK4570CK,1176423,Brakes,Brake Line Failure,Brake warning light,578.83,3,1139
2022-07-24,BK4570CK,1176423,Axle,Axle Failure,Vehicle stops,2982.39,19,1139
2022-07-24,BK4570CK,1176423,Engine,Radiator Failure,Overheating,1252.76,5,1139
2022-07-24,BK2218ET,730913,Axle,Spring Breakage,Unusual noises,460.59,3,1085
2022-07-24,BK2218ET,730913,Brakes,Brake Pad Wear,Squeaking noise,248.66,2,1085
2022-07-25,BK2218ET,731650,Brakes,Brake Pad Wear,Squeaking noise,287.36,2,1129
2022-07-25,BK4570CK,1177150,Transmission,Transmission Failure,Slipping gears,4298.21,18,1205
2022-07-25,BK4570CK,1177150,Brakes,Brake Fluid Leak,Soft brake pedal,325.19,3,1205
2022-07-25,BK4570CK,1177150,Suspension,Ball Joint Failure,Clunking noise,516.65,2,1205
2022-07-25,BK9057HC,885250,Axle,Differential Failure,Grinding noise,1958.15,14,1420
2022-07-25,BK9057HC,885250,Axle,Spring Breakage,Unusual noises,779.31,4,1420
2022-07-25,BK9057HC,885250,Brakes,Brake Pad Wear,Squeaking noise,207.33,1,1420
2022-07-25,BK2218ET,731650,Brakes,Brake Fluid Leak,Soft brake pedal,223.32,5,1129
2022-07-26,BK2218ET,732387,Engine,Engine Failure,Engine knocking,4288.03,22,1436
2022-07-26,BK2218ET,732387,Axle,Differential Failure,Grinding noise,1765.87,13,1436
2022-07-26,BK2218ET,732387,Axle,Spring Breakage,Unusual noises,513.7,4,1436
2022-07-26,BK2218ET,732387,Suspension,Ball Joint Failure,Clunking noise,505.49,2,1436
2022-07-26,BK9057HC,885995,Electrical,Alternator Failure,Battery warning light,427.63,1,1153
2022-07-26,BK9057HC,885995,Axle,Differential Failure,Grinding noise,1102.76,14,1153
2022-07-26,BK4570CK,1177877,Engine,Radiator Failure,Overheating,1155.4,7,1325
2022-07-26,BK9057HC,885995,Engine,Turbo Failure,Whistling noise,1954.45,9,1153
2022-07-26,BK9057HC,885995,Suspension,Shock Absorber Failure,Bumpy ride,882.11,9,1153
2022-07-26,BK4570CK,1177877,Brakes,Brake Pad Wear,Squeaking noise,275.5,2,1325
2022-07-27,BK2218ET,733124,Transmission,Transmission Failure,Slipping gears,5358.6,29,500
2022-07-27,BK4570CK,1178604,Brakes,Brake Line Failure,Brake warning light,353.11,3,945
2022-07-27,BK4570CK,1178604,Transmission,Transmission Failure,Slipping gears,3842.91,27,945
2022-07-27,BK4570CK,1178604,Axle,Axle Failure,Vehicle stops,2703.89,17,945
2022-07-27,BK2218ET,733124,Electrical,Starter Motor Failure,Clicking noise,303.12,2,500
2022-07-27,BK2218ET,733124,Brakes,Brake Pad Wear,Squeaking noise,158.04,2,500
2022-07-27,BK2218ET,733124,Engine,Oil Leak,Oil spots,1278.17,7,500
2022-07-27,BK9057HC,886740,Suspension,Shock Absorber Failure,Bumpy ride,773.6,5,1272
2022-07-28,BK4570CK,1179331,Brakes,Brake Fluid Leak,Soft brake pedal,499.45,4,796
2022-07-28,BK2218ET,733861,Brakes,Brake Pad Wear,Squeaking noise,240.56,2,566
2022-07-28,BK4570CK,1179331,Electrical,Battery Failure,Engine won’t start,291.71,2,796
2022-07-28,BK9057HC,887485,Electrical,Battery Failure,Engine won’t start,147.34,2,808
2022-07-29,BK4570CK,1180058,Engine,Oil Leak,Oil spots,1412.54,7,1024
2022-07-29,BK4570CK,1180058,Transmission,Clutch Failure,Difficulty shifting,2091.84,5,1024
2022-07-29,BK4570CK,1180058,Suspension,Ball Joint Failure,Clunking noise,480.68,2,1024
2022-07-29,BK2218ET,734598,Brakes,Brake Pad Wear,Squeaking noise,221.87,1,1490
2022-07-29,BK9057HC,888230,Brakes,Brake Line Failure,Brake warning light,588.42,2,549
2022-07-29,BK9057HC,888230,Suspension,Shock Absorber Failure,Bumpy ride,739.43,6,549
2022-07-29,BK2218ET,734598,Transmission,Gearbox Failure,Grinding noise,2364.4,15,1490
2022-07-30,BK2218ET,735335,Brakes,Brake Fluid Leak,Soft brake pedal,435.46,4,1482
2022-07-30,BK9057HC,888975,Engine,Radiator Failure,Overheating,1622.47,10,536
2022-07-30,BK4570CK,1180785,Suspension,Shock Absorber Failure,Bumpy ride,453.84,8,909
2022-07-30,BK9057HC,888975,Engine,Turbo Failure,Whistling noise,2313.15,10,536
2022-07-30,BK9057HC,888975,Axle,Differential Failure,Grinding noise,1437.98,8,536
2022-07-30,BK9057HC,888975,Electrical,Alternator Failure,Battery warning light,235.61,3,536
2022-07-30,BK2218ET,735335,Electrical,Battery Failure,Engine won’t start,184.97,1,1482
2022-07-31,BK4570CK,1181512,Axle,Differential Failure,Grinding noise,1788.61,14,747
2022-07-31,BK9057HC,889720,Suspension,Ball Joint Failure,Clunking noise,445.15,2,630
2022-07-31,BK2218ET,736072,Engine,Radiator Failure,Overheating,1023.33,10,763
2022-07-31,BK4570CK,1181512,Brakes,Brake Pad Wear,Squeaking noise,273.53,2,747
2022-07-31,BK9057HC,889720,Axle,Differential Failure,Grinding noise,1902.31,9,630
2022-08-01,BK2218ET,736809,Engine,Oil Leak,Oil spots,1240.07,5,944
2022-08-01,BK2218ET,736809,Electrical,Starter Motor Failure,Clicking noise,176.14,2,944
2022-08-01,BK4570CK,1182239,Axle,Spring Breakage,Unusual noises,680.8,2,1418
2022-08-01,BK4570CK,1182239,Transmission,Gearbox Failure,Grinding noise,3445.91,10,1418
2022-08-01,BK9057HC,890465,Transmission,Transmission Failure,Slipping gears,4574.51,25,702
2022-08-01,BK9057HC,890465,Engine,Radiator Failure,Overheating,1332.8,7,702
2022-08-02,BK9057HC,891210,Transmission,Gearbox Failure,Grinding noise,3574.84,12,870
2022-08-02,BK9057HC,891210,Transmission,Clutch Failure,Difficulty shifting,1252.62,2,870
2022-08-02,BK9057HC,891210,Engine,Radiator Failure,Overheating,1523.78,10,870
2022-08-03,BK2218ET,738283,Axle,Differential Failure,Grinding noise,1347.17,7,784
2022-08-03,BK9057HC,891955,Electrical,Battery Failure,Engine won’t start,116.01,1,936
2022-08-03,BK9057HC,891955,Brakes,Brake Pad Wear,Squeaking noise,294.79,2,936
2022-08-03,BK9057HC,891955,Engine,Turbo Failure,Whistling noise,2086.17,13,936
2022-08-03,BK2218ET,738283,Brakes,Brake Pad Wear,Squeaking noise,271.14,2,784
2022-08-03,BK4570CK,1183693,Engine,Oil Leak,Oil spots,1398.29,6,1243
2022-08-03,BK4570CK,1183693,Engine,Turbo Failure,Whistling noise,2773.54,12,1243
2022-08-04,BK2218ET,739020,Electrical,Starter Motor Failure,Clicking noise,238.87,2,761
2022-08-04,BK9057HC,892700,Brakes,Brake Line Failure,Brake warning light,558.61,2,766
2022-08-04,BK9057HC,892700,Axle,Differential Failure,Grinding noise,1633.85,12,766
2022-08-04,BK4570CK,1184420,Transmission,Clutch Failure,Difficulty shifting,1835.05,5,584
2022-08-04,BK2218ET,739020,Transmission,Gearbox Failure,Grinding noise,2030.17,19,761
2022-08-04,BK2218ET,739020,Engine,Radiator Failure,Overheating,1838.95,7,761
2022-08-04,BK2218ET,739020,Axle,Differential Failure,Grinding noise,1540.19,13,761
2022-08-04,BK4570CK,1184420,Engine,Radiator Failure,Overheating,1418.33,8,584
2022-08-05,BK2218ET,739757,Engine,Engine Failure,Engine knocking,3423.39,16,1164
2022-08-05,BK2218ET,739757,Suspension,Shock Absorber Failure,Bumpy ride,605.24,5,1164
2022-08-05,BK2218ET,739757,Electrical,Alternator Failure,Battery warning light,271.24,1,1164
2022-08-05,BK2218ET,739757,Electrical,Battery Failure,Engine won’t start,143.84,1,1164
2022-08-05,BK2218ET,739757,Transmission,Gearbox Failure,Grinding noise,2142.3,17,1164
2022-08-05,BK2218ET,739757,Transmission,Transmission Failure,Slipping gears,3094.61,15,1164
2022-08-05,BK4570CK,1185147,Axle,Spring Breakage,Unusual noises,644.59,5,597
2022-08-05,BK4570CK,1185147,Transmission,Transmission Failure,Slipping gears,4328.26,25,597
2022-08-05,BK2218ET,739757,Axle,Spring Breakage,Unusual noises,692.02,3,1164
2022-08-05,BK9057HC,893445,Brakes,Brake Pad Wear,Squeaking noise,155.18,2,897
2022-08-05,BK9057HC,893445,Electrical,Battery Failure,Engine won’t start,100.13,2,897
2022-08-05,BK9057HC,893445,Electrical,Starter Motor Failure,Clicking noise,393.69,1,897
2022-08-06,BK2218ET,740494,Electrical,Starter Motor Failure,Clicking noise,321.82,1,738
2022-08-06,BK2218ET,740494,Electrical,Alternator Failure,Battery warning light,279.59,1,738
2022-08-06,BK2218ET,740494,Brakes,Brake Fluid Leak,Soft brake pedal,219.02,4,738
2022-08-06,BK2218ET,740494,Suspension,Shock Absorber Failure,Bumpy ride,584.8,7,738
2022-08-06,BK2218ET,740494,Axle,Differential Failure,Grinding noise,1561.38,9,738
2022-08-06,BK2218ET,740494,Engine,Engine Failure,Engine knocking,3385.42,24,738
2022-08-06,BK4570CK,1185874,Axle,Axle Failure,Vehicle stops,1595.57,21,1136
2022-08-06,BK2218ET,740494,Transmission,Clutch Failure,Difficulty shifting,1527.85,4,738
2022-08-06,BK2218ET,740494,Axle,Axle Failure,Vehicle stops,2447.53,16,738
2022-08-06,BK4570CK,1185874,Engine,Engine Failure,Engine knocking,2185.81,19,1136
2022-08-06,BK4570CK,1185874,Brakes,Brake Pad Wear,Squeaking noise,294.14,2,1136
2022-08-06,BK9057HC,894190,Axle,Differential Failure,Grinding noise,1621.73,14,664
2022-08-06,BK9057HC,894190,Electrical,Battery Failure,Engine won’t start,236.56,1,664
2022-08-06,BK9057HC,894190,Electrical,Alternator Failure,Battery warning light,448.46,1,664
2022-08-07,BK9057HC,894935,Electrical,Alternator Failure,Battery warning light,335.36,2,503
2022-08-07,BK4570CK,1186601,Engine,Oil Leak,Oil spots,920.42,4,1221
2022-08-07,BK4570CK,1186601,Engine,Radiator Failure,Overheating,1466.97,9,1221
2022-08-07,BK4570CK,1186601,Transmission,Transmission Failure,Slipping gears,2831.44,22,1221
2022-08-07,BK4570CK,1186601,Electrical,Alternator Failure,Battery warning light,391.54,1,1221
2022-08-07,BK4570CK,1186601,Electrical,Starter Motor Failure,Clicking noise,198.55,2,1221
2022-08-07,BK4570CK,1186601,Suspension,Shock Absorber Failure,Bumpy ride,544.03,10,1221
2022-08-07,BK2218ET,741231,Electrical,Battery Failure,Engine won’t start,185.4,2,801
2022-08-07,BK9057HC,894935,Electrical,Starter Motor Failure,Clicking noise,359.34,2,503
2022-08-07,BK9057HC,894935,Engine,Radiator Failure,Overheating,1063.11,6,503
2022-08-07,BK9057HC,894935,Axle,Axle Failure,Vehicle stops,1674.56,15,503
2022-08-08,BK9057HC,895680,Transmission,Transmission Failure,Slipping gears,4918.61,18,700
2022-08-08,BK4570CK,1187328,Electrical,Starter Motor Failure,Clicking noise,395.62,1,810
2022-08-08,BK4570CK,1187328,Transmission,Transmission Failure,Slipping gears,5471.32,25,810
2022-08-08,BK2218ET,741968,Axle,Axle Failure,Vehicle stops,1624.42,21,1412
2022-08-08,BK2218ET,741968,Electrical,Alternator Failure,Battery warning light,411.85,2,1412
2022-08-08,BK9057HC,895680,Brakes,Brake Pad Wear,Squeaking noise,209.55,1,700
2022-08-08,BK9057HC,895680,Electrical,Alternator Failure,Battery warning light,210.18,2,700
2022-08-09,BK4570CK,1188055,Transmission,Transmission Failure,Slipping gears,5634.45,20,1120
2022-08-09,BK4570CK,1188055,Axle,Spring Breakage,Unusual noises,496.43,5,1120
2022-08-09,BK4570CK,1188055,Electrical,Battery Failure,Engine won’t start,214.8,2,1120
2022-08-09,BK2218ET,742705,Axle,Differential Failure,Grinding noise,1278.07,11,1439
2022-08-09,BK2218ET,742705,Electrical,Alternator Failure,Battery warning light,395.1,1,1439
2022-08-09,BK9057HC,896425,Engine,Turbo Failure,Whistling noise,2502.49,7,778
2022-08-09,BK4570CK,1188055,Axle,Differential Failure,Grinding noise,1983.72,9,1120
2022-08-09,BK4570CK,1188055,Electrical,Starter Motor Failure,Clicking noise,379.39,2,1120
2022-08-10,BK2218ET,743442,Axle,Spring Breakage,Unusual noises,713.65,3,642
2022-08-10,BK9057HC,897170,Engine,Turbo Failure,Whistling noise,2588.73,8,719
2022-08-10,BK9057HC,897170,Engine,Oil Leak,Oil spots,551.6,7,719
2022-08-10,BK9057HC,897170,Electrical,Battery Failure,Engine won’t start,145.35,2,719
